Labview measurement
Date(mm/dd/yy) 2/12/2020,8:49 PM
EDX-10A settings
Sampling frequency(Hz), 100
Low pass filter  (0:2kHz/1:100Hz),1
VELMEX settings
Conversion(step/mm),200
Maximum displacement (mm),
-100.000000E+0
Speed (mm/sec),
1.000000E+0
Initialheight(mm),
12.000000E+0
Comments,
Labview measurement
Time[s],CH1,CH2,CH3,CH4
0.000000000000000,2.369652037638947,-159.891691869930724,-159.846829074056046,0.000000000000000
0.010000000000000,2.371795666567809,-159.891691869930724,-159.846829074056046,0.000000000000000
0.020000000000000,2.370219989883104,-159.891691869930724,-159.846829074056046,0.000000000000000
0.030000000000000,2.376493517424065,-159.891691869930724,-159.846829074056046,0.000000000000000
0.040000000000000,2.369208096985716,-159.891691869930724,-159.846829074056046,0.000000000000000
0.050000000000000,2.374469731629290,-159.891691869930724,-159.846829074056046,0.000000000000000
0.060000000000000,2.371864446105634,-159.891691869930724,-159.846829074056046,0.000000000000000
0.070000000000000,2.365473159659006,-159.891691869930724,-159.846829074056046,0.000000000000000
0.080000000000000,2.374025790976059,-159.891691869930724,-159.846829074056046,0.000000000000000
0.090000000000000,2.377653390539195,-159.891691869930724,-159.846829074056046,0.000000000000000
0.100000000000000,2.375220053860103,-159.891691869930724,-159.846829074056046,0.000000000000000
0.110000000000000,2.367241627472462,-159.891691869930724,-159.846829074056046,0.000000000000000
0.120000000000000,2.356152490169579,-159.891691869930724,-159.846829074056046,0.000000000000000
0.130000000000000,2.350621990059964,-159.891691869930724,-159.846829074056046,0.000000000000000
0.140000000000000,2.339400504252481,-159.891691869930724,-159.846829074056046,0.000000000000000
0.150000000000000,2.331911871543288,-159.891691869930724,-159.846829074056046,0.000000000000000
0.160000000000000,2.321010314798106,-159.891691869930724,-159.846829074056046,0.000000000000000
0.170000000000000,2.306210208795330,-159.891691869930724,-159.846829074056046,0.000000000000000
0.180000000000000,2.297210510482417,-159.891691869930724,-159.846829074056046,0.000000000000000
0.190000000000000,2.288157664344824,-159.891691869930724,-159.846829074056046,0.000000000000000
0.200000000000000,2.275790895021139,-159.891691869930724,-159.846829074056046,0.000000000000000
0.210000000000000,2.273631634379135,-159.891691869930724,-159.846829074056046,0.000000000000000
0.220000000000000,2.254633892340647,-159.891691869930724,-159.846829074056046,0.000000000000000
0.230000000000000,2.254470280409759,-159.891691869930724,-159.846829074056046,0.000000000000000
0.240000000000000,2.235519433510697,-159.891691869930724,-159.846829074056046,0.000000000000000
0.250000000000000,2.231477072492195,-159.891691869930724,-159.846829074056046,0.000000000000000
0.260000000000000,2.223103684819170,-159.891691869930724,-159.846829074056046,0.000000000000000
0.270000000000000,2.213663172195653,-159.891691869930724,-159.846829074056046,0.000000000000000
0.280000000000000,2.200764924625145,-159.891691869930724,-159.846829074056046,0.000000000000000
0.290000000000000,2.183139647000517,-159.891691869930724,-159.846829074056046,0.000000000000000
0.300000000000000,2.180354075718624,-159.891691869930724,-159.846829074056046,0.000000000000000
0.310000000000000,2.173951326015692,-159.891691869930724,-159.846829074056046,0.000000000000000
0.320000000000000,2.150431850422347,-159.891691869930724,-159.846829074056046,0.000000000000000
0.330000000000000,2.151784514666229,-159.891691869930724,-159.846829074056046,0.000000000000000
0.340000000000000,2.141161202414974,-159.891691869930724,-159.846829074056046,0.000000000000000
0.350000000000000,2.132419948426010,-159.891691869930724,-159.846829074056046,0.000000000000000
