Labview measurement
Date(mm/dd/yy) 8/23/2020,4:01 PM
EDX-10A settings
Sampling frequency(Hz), 1000
Low pass filter  (0:2kHz/1:100Hz),1
VELMEX settings
Conversion(step/mm),200
Maximum displacement (mm),
-2.000000E+0
Speed (mm/sec),
200.000000E-3
Initialheight(mm),
12.000000E+0
Comments,

Time[s],CH1,CH2,CH3,CH4
0.000000000000000,0.022874406897686,-159.891691869930724,-159.846829074056046,0.000000000000000
0.001000000000000,0.024520947348638,-159.891691869930724,-159.846829074056046,0.000000000000000
0.002000000000000,0.022624299487415,-159.891691869930724,-159.846829074056046,0.000000000000000
0.003000000000000,0.024177049659516,-159.891691869930724,-159.846829074056046,0.000000000000000
0.004000000000000,0.032774491887576,-159.891691869930724,-159.846829074056046,0.000000000000000
0.005000000000000,0.029960783522029,-159.891691869930724,-159.846829074056046,0.000000000000000
0.006000000000000,0.027407603708845,-159.891691869930724,-159.846829074056046,0.000000000000000
0.007000000000000,0.022467982355996,-159.891691869930724,-159.846829074056046,0.000000000000000
0.008000000000000,0.018674686633557,-159.891691869930724,-159.846829074056046,0.000000000000000
0.009000000000000,0.021832292688227,-159.891691869930724,-159.846829074056046,0.000000000000000
0.010000000000000,0.016392456514836,-159.891691869930724,-159.846829074056046,0.000000000000000
0.011000000000000,0.015860978268010,-159.891691869930724,-159.846829074056046,0.000000000000000
0.012000000000000,0.013849697843748,-159.891691869930724,-159.846829074056046,0.000000000000000
0.013000000000000,0.016163191388753,-159.891691869930724,-159.846829074056046,0.000000000000000
0.014000000000000,0.013589169291381,-159.891691869930724,-159.846829074056046,0.000000000000000
0.015000000000000,0.012244841961175,-159.891691869930724,-159.846829074056046,0.000000000000000
0.016000000000000,0.018872688333352,-159.891691869930724,-159.846829074056046,0.000000000000000
0.017000000000000,0.023343358291944,-159.891691869930724,-159.846829074056046,0.000000000000000
0.018000000000000,0.030210890932300,-159.891691869930724,-159.846829074056046,0.000000000000000
0.019000000000000,0.036453155046975,-159.891691869930724,-159.846829074056046,0.000000000000000
0.020000000000000,0.036203047636704,-159.891691869930724,-159.846829074056046,0.000000000000000
0.021000000000000,0.038860438870832,-159.891691869930724,-159.846829074056046,0.000000000000000
0.022000000000000,0.037140950425220,-159.891691869930724,-159.846829074056046,0.000000000000000
0.023000000000000,0.029648149259190,-159.891691869930724,-159.846829074056046,0.000000000000000
0.024000000000000,0.022436718929712,-159.891691869930724,-159.846829074056046,0.000000000000000
0.025000000000000,0.024166628517420,-159.891691869930724,-159.846829074056046,0.000000000000000
0.026000000000000,0.026949073456683,-159.891691869930724,-159.846829074056046,0.000000000000000
0.027000000000000,0.027428445993037,-159.891691869930724,-159.846829074056046,0.000000000000000
0.028000000000000,0.023749782833634,-159.891691869930724,-159.846829074056046,0.000000000000000
0.029000000000000,0.023989469101813,-159.891691869930724,-159.846829074056046,0.000000000000000
0.030000000000000,0.019716800843017,-159.891691869930724,-159.846829074056046,0.000000000000000
0.031000000000000,0.016111085678281,-159.891691869930724,-159.846829074056046,0.000000000000000
0.032000000000000,0.017455413008487,-159.891691869930724,-159.846829074056046,0.000000000000000
0.033000000000000,0.019383324295990,-159.891691869930724,-159.846829074056046,0.000000000000000
0.034000000000000,0.026490543204521,-159.891691869930724,-159.846829074056046,0.000000000000000
0.035000000000000,0.032222171356559,-159.891691869930724,-159.846829074056046,0.000000000000000
0.036000000000000,0.029960783522029,-159.891691869930724,-159.846829074056046,0.000000000000000
0.037000000000000,0.023999890243905,-159.891691869930724,-159.846829074056046,0.000000000000000
0.038000000000000,0.019675116274641,-159.891691869930724,-159.846829074056046,0.000000000000000
0.039000000000000,0.018997742038488,-159.891691869930724,-159.846829074056046,0.000000000000000
0.040000000000000,0.020487965358021,-159.891691869930724,-159.846829074056046,0.000000000000000
0.041000000000000,0.017705520418758,-159.891691869930724,-159.846829074056046,0.000000000000000
0.042000000000000,0.013537063580909,-159.891691869930724,-159.846829074056046,0.000000000000000
0.043000000000000,0.015996453115238,-159.891691869930724,-159.846829074056046,0.000000000000000
0.044000000000000,0.016236139383416,-159.891691869930724,-159.846829074056046,0.000000000000000
0.045000000000000,0.019841854548152,-159.891691869930724,-159.846829074056046,0.000000000000000
0.046000000000000,0.021561342993764,-159.891691869930724,-159.846829074056046,0.000000000000000
0.047000000000000,0.024177049659516,-159.891691869930724,-159.846829074056046,0.000000000000000
0.048000000000000,0.029564780122431,-159.891691869930724,-159.846829074056046,0.000000000000000
0.049000000000000,0.023353779434040,-159.891691869930724,-159.846829074056046,0.000000000000000
0.050000000000000,0.028189189365941,-159.891691869930724,-159.846829074056046,0.000000000000000
0.051000000000000,0.034285557491293,-159.891691869930724,-159.846829074056046,0.000000000000000
0.052000000000000,0.035546515684743,-159.891691869930724,-159.846829074056046,0.000000000000000
0.053000000000000,0.039068861712723,-159.891691869930724,-159.846829074056046,0.000000000000000
0.054000000000000,0.037797482377181,-159.891691869930724,-159.846829074056046,0.000000000000000
0.055000000000000,0.034994195153729,-159.891691869930724,-159.846829074056046,0.000000000000000
0.056000000000000,0.035171354569337,-159.891691869930724,-159.846829074056046,0.000000000000000
0.057000000000000,0.035140091143053,-159.891691869930724,-159.846829074056046,0.000000000000000
0.058000000000000,0.033326812418589,-159.891691869930724,-159.846829074056046,0.000000000000000
0.059000000000000,0.031940800520004,-159.891691869930724,-159.846829074056046,0.000000000000000
0.060000000000000,0.025708957547425,-159.891691869930724,-159.846829074056046,0.000000000000000
0.061000000000000,0.024041574812284,-159.891691869930724,-159.846829074056046,0.000000000000000
0.062000000000000,0.026230014652154,-159.891691869930724,-159.846829074056046,0.000000000000000
0.063000000000000,0.029116671012365,-159.891691869930724,-159.846829074056046,0.000000000000000
0.064000000000000,0.028105820229186,-159.891691869930724,-159.846829074056046,0.000000000000000
0.065000000000000,0.030106679511352,-159.891691869930724,-159.846829074056046,0.000000000000000
0.066000000000000,0.025135794732219,-159.891691869930724,-159.846829074056046,0.000000000000000
0.067000000000000,0.028553929339255,-159.891691869930724,-159.846829074056046,0.000000000000000
0.068000000000000,0.024135365091136,-159.891691869930724,-159.846829074056046,0.000000000000000
0.069000000000000,0.026157066657491,-159.891691869930724,-159.846829074056046,0.000000000000000
0.070000000000000,0.026542648914993,-159.891691869930724,-159.846829074056046,0.000000000000000
0.071000000000000,0.030179627506016,-159.891691869930724,-159.846829074056046,0.000000000000000
0.072000000000000,0.026761492898980,-159.891691869930724,-159.846829074056046,0.000000000000000
0.073000000000000,0.025281690721543,-159.891691869930724,-159.846829074056046,0.000000000000000
0.074000000000000,0.021332077867685,-159.891691869930724,-159.846829074056046,0.000000000000000
0.075000000000000,0.018768476912409,-159.891691869930724,-159.846829074056046,0.000000000000000
0.076000000000000,0.019247849448759,-159.891691869930724,-159.846829074056046,0.000000000000000
0.077000000000000,0.025333796432018,-159.891691869930724,-159.846829074056046,0.000000000000000
0.078000000000000,0.028574771623443,-159.891691869930724,-159.846829074056046,0.000000000000000
0.079000000000000,0.025198321584787,-159.891691869930724,-159.846829074056046,0.000000000000000
0.080000000000000,0.024562631917014,-159.891691869930724,-159.846829074056046,0.000000000000000
0.081000000000000,0.022332507508768,-159.891691869930724,-159.846829074056046,0.000000000000000
0.082000000000000,0.024260418796271,-159.891691869930724,-159.846829074056046,0.000000000000000
0.083000000000000,0.030190048648108,-159.891691869930724,-159.846829074056046,0.000000000000000
0.084000000000000,0.033701973533996,-159.891691869930724,-159.846829074056046,0.000000000000000
0.085000000000000,0.038151801208399,-159.891691869930724,-159.846829074056046,0.000000000000000
0.086000000000000,0.043164370555908,-159.891691869930724,-159.846829074056046,0.000000000000000
0.087000000000000,0.040642454169011,-159.891691869930724,-159.846829074056046,0.000000000000000
0.088000000000000,0.044758805296384,-159.891691869930724,-159.846829074056046,0.000000000000000
0.089000000000000,0.034962931727446,-159.891691869930724,-159.846829074056046,0.000000000000000
0.090000000000000,0.028251716218509,-159.891691869930724,-159.846829074056046,0.000000000000000
0.091000000000000,0.024239576512083,-159.891691869930724,-159.846829074056046,0.000000000000000
0.092000000000000,0.022791037760930,-159.891691869930724,-159.846829074056046,0.000000000000000
0.093000000000000,0.024177049659516,-159.891691869930724,-159.846829074056046,0.000000000000000
0.094000000000000,0.026375910641478,-159.891691869930724,-159.846829074056046,0.000000000000000
0.095000000000000,0.027668132261212,-159.891691869930724,-159.846829074056046,0.000000000000000
0.096000000000000,0.024197891943704,-159.891691869930724,-159.846829074056046,0.000000000000000
0.097000000000000,0.025448428995058,-159.891691869930724,-159.846829074056046,0.000000000000000
0.098000000000000,0.022801458903026,-159.891691869930724,-159.846829074056046,0.000000000000000
0.099000000000000,0.015048129184630,-159.891691869930724,-159.846829074056046,0.000000000000000
0.100000000000000,0.006940480635016,-159.891691869930724,-159.846829074056046,0.000000000000000
0.101000000000000,0.008180596544274,-159.891691869930724,-159.846829074056046,0.000000000000000
0.102000000000000,0.017382465013823,-159.891691869930724,-159.846829074056046,0.000000000000000
0.103000000000000,0.024406314785595,-159.891691869930724,-159.846829074056046,0.000000000000000
0.104000000000000,0.026323804931006,-159.891691869930724,-159.846829074056046,0.000000000000000
0.105000000000000,0.028074556802902,-159.891691869930724,-159.846829074056046,0.000000000000000
0.106000000000000,0.029939941237837,-159.891691869930724,-159.846829074056046,0.000000000000000
0.107000000000000,0.025510955847626,-159.891691869930724,-159.846829074056046,0.000000000000000
0.108000000000000,0.019477114574842,-159.891691869930724,-159.846829074056046,0.000000000000000
0.109000000000000,0.012567897366110,-159.891691869930724,-159.846829074056046,0.000000000000000
0.110000000000000,0.011640415719690,-159.891691869930724,-159.846829074056046,0.000000000000000
0.111000000000000,0.016371614230644,-159.891691869930724,-159.846829074056046,0.000000000000000
0.112000000000000,0.020196173379370,-159.891691869930724,-159.846829074056046,0.000000000000000
0.113000000000000,0.020800599620859,-159.891691869930724,-159.846829074056046,0.000000000000000
0.114000000000000,0.024104101664852,-159.891691869930724,-159.846829074056046,0.000000000000000
0.115000000000000,0.027563920840264,-159.891691869930724,-159.846829074056046,0.000000000000000
0.116000000000000,0.029168776722837,-159.891691869930724,-159.846829074056046,0.000000000000000
0.117000000000000,0.030711105752841,-159.891691869930724,-159.846829074056046,0.000000000000000
0.118000000000000,0.030544367479326,-159.891691869930724,-159.846829074056046,0.000000000000000
0.119000000000000,0.032576490187777,-159.891691869930724,-159.846829074056046,0.000000000000000
0.120000000000000,0.032784913029668,-159.891691869930724,-159.846829074056046,0.000000000000000
0.121000000000000,0.035046300864201,-159.891691869930724,-159.846829074056046,0.000000000000000
0.122000000000000,0.038631173744749,-159.891691869930724,-159.846829074056046,0.000000000000000
0.123000000000000,0.033201758713454,-159.891691869930724,-159.846829074056046,0.000000000000000
0.124000000000000,0.028804036749526,-159.891691869930724,-159.846829074056046,0.000000000000000
0.125000000000000,0.029689833827566,-159.891691869930724,-159.846829074056046,0.000000000000000
0.126000000000000,0.031805325672776,-159.891691869930724,-159.846829074056046,0.000000000000000
0.127000000000000,0.027303392287901,-159.891691869930724,-159.846829074056046,0.000000000000000
0.128000000000000,0.022478403498092,-159.891691869930724,-159.846829074056046,0.000000000000000
0.129000000000000,0.017038567324701,-159.891691869930724,-159.846829074056046,0.000000000000000
0.130000000000000,0.015027286900438,-159.891691869930724,-159.846829074056046,0.000000000000000
0.131000000000000,0.014537493221993,-159.891691869930724,-159.846829074056046,0.000000000000000
0.132000000000000,0.014662546927128,-159.891691869930724,-159.846829074056046,0.000000000000000
0.133000000000000,0.015829714841726,-159.891691869930724,-159.846829074056046,0.000000000000000
0.134000000000000,0.017184463314024,-159.891691869930724,-159.846829074056046,0.000000000000000
0.135000000000000,0.019039426606868,-159.891691869930724,-159.846829074056046,0.000000000000000
0.136000000000000,0.019685537416733,-159.891691869930724,-159.846829074056046,0.000000000000000
0.137000000000000,0.022186611519441,-159.891691869930724,-159.846829074056046,0.000000000000000
0.138000000000000,0.025396323284586,-159.891691869930724,-159.846829074056046,0.000000000000000
0.139000000000000,0.026136224373303,-159.891691869930724,-159.846829074056046,0.000000000000000
0.140000000000000,0.025052425595464,-159.891691869930724,-159.846829074056046,0.000000000000000
0.141000000000000,0.027459709419320,-159.891691869930724,-159.846829074056046,0.000000000000000
0.142000000000000,0.026969915740871,-159.891691869930724,-159.846829074056046,0.000000000000000
0.143000000000000,0.022613878345323,-159.891691869930724,-159.846829074056046,0.000000000000000
0.144000000000000,0.027449288277225,-159.891691869930724,-159.846829074056046,0.000000000000000
0.145000000000000,0.023374621718228,-159.891691869930724,-159.846829074056046,0.000000000000000
0.146000000000000,0.030200469790204,-159.891691869930724,-159.846829074056046,0.000000000000000
0.147000000000000,0.034785772311835,-159.891691869930724,-159.846829074056046,0.000000000000000
0.148000000000000,0.040788350158335,-159.891691869930724,-159.846829074056046,0.000000000000000
0.149000000000000,0.034556507185755,-159.891691869930724,-159.846829074056046,0.000000000000000
0.150000000000000,0.033660288965616,-159.891691869930724,-159.846829074056046,0.000000000000000
0.151000000000000,0.031065424584056,-159.891691869930724,-159.846829074056046,0.000000000000000
