Sample size	8.1	mg
Temperature (°C)	Heat Flow (mW)	
-39.95132	-0.1631087	
-39.95117	-0.163081	
-39.95158	-0.1631041	
-39.95166	-0.163332	
-39.95188	-0.1634189	
-39.95147	-0.1634046	
-39.9519	-0.1633519	
-39.9525	-0.1633064	
-39.95271	-0.1633384	
-39.95247	-0.16334	
-39.95296	-0.1634823	
-39.9524	-0.1637253	
-39.9522	-0.1637829	
-39.95293	-0.1636021	
-39.9529	-0.1634258	
-39.95305	-0.1634029	
-39.95313	-0.1635205	
-39.95325	-0.163654	
-39.95289	-0.1637754	
-39.95319	-0.1637939	
-39.95356	-0.1636156	
-39.95413	-0.1635776	
-39.9535	-0.1637558	
-39.95356	-0.1639398	
-39.95358	-0.1640197	
-39.95395	-0.1639991	
-39.95359	-0.1639653	
-39.95422	-0.1638928	
-39.95331	-0.1640215	
-39.95346	-0.1641739	
-39.95433	-0.1641688	
-39.95437	-0.1642599	
-39.95452	-0.1643022	
-39.95359	-0.1643295	
-39.95487	-0.1643539	
-39.95506	-0.1643655	
-39.9551	-0.1644389	
-39.9548	-0.1644983	
-39.954	-0.1644799	
-39.9545	-0.1644232	
-39.95434	-0.1644622	
-39.95477	-0.1645351	
-39.95503	-0.1645498	
-39.95543	-0.1645958	
-39.95447	-0.1646661	
-39.95514	-0.1647338	
-39.95521	-0.1646789	
-39.95481	-0.1645883	
-39.95544	-0.1646762	
-39.95572	-0.164665	
-39.95612	-0.1646706	
-39.95522	-0.1648024	
-39.95609	-0.1647422	
-39.95602	-0.1646586	
-39.95561	-0.1646711	
-39.95602	-0.1646706	
-39.9561	-0.1647596	
-39.95595	-0.1648773	
-39.95615	-0.1648539	
-39.95654	-0.1647318	
-39.95627	-0.1647216	
-39.95678	-0.1648454	
-39.95724	-0.1648314	
-39.95667	-0.1648911	
-39.95717	-0.1649008	
-39.9563	-0.1649575	
-39.95647	-0.1650042	
-39.95652	-0.1650898	
-39.95697	-0.165257	
-39.9566	-0.1653662	
-39.95688	-0.1654003	
-39.95639	-0.1654373	
-39.95625	-0.1654899	
-39.95606	-0.1654864	
-39.95594	-0.1654879	
-39.9564	-0.1654485	
-39.95696	-0.1654715	
-39.95683	-0.1655702	
-39.95682	-0.1655639	
-39.95654	-0.1656039	
-39.95669	-0.1656386	
-39.95696	-0.1654948	
-39.9575	-0.1654621	
-39.95681	-0.1654968	
-39.95694	-0.1655518	
-39.95698	-0.1656071	
-39.95692	-0.1656527	
-39.95796	-0.1657504	
-39.9569	-0.165967	
-39.95703	-0.1660597	
-39.9574	-0.1660741	
-39.95752	-0.1661334	
-39.95769	-0.1660486	
-39.95854	-0.1660266	
-39.95743	-0.166157	
-39.95783	-0.1662446	
-39.95737	-0.1662743	
-39.95764	-0.1662716	
-39.9569	-0.1663209	
-39.95781	-0.1663434	
-39.95801	-0.1663543	
-39.95791	-0.1664272	
-39.95792	-0.1664384	
-39.95804	-0.1664686	
-39.95787	-0.1664849	
-39.95843	-0.1664194	
-39.95856	-0.166397	
-39.95828	-0.1664614	
-39.95818	-0.1666254	
-39.95767	-0.1667025	
-39.95813	-0.1667725	
-39.9581	-0.166826	
-39.95822	-0.1668448	
-39.95804	-0.1667996	
-39.95852	-0.1667682	
-39.95938	-0.1667296	
-39.95866	-0.1667923	
-39.95825	-0.1667215	
-39.95929	-0.1666423	
-39.959	-0.1669155	
-39.95866	-0.1669908	
-39.95895	-0.1669349	
-39.95899	-0.1670011	
-39.95822	-0.1671856	
-39.95837	-0.1671987	
-39.95921	-0.1670902	
-39.9584	-0.1671424	
-39.95867	-0.1672374	
-39.95946	-0.1670921	
-39.95875	-0.1671082	
-39.95894	-0.1671509	
-39.95974	-0.1671724	
-39.95911	-0.167193	
-39.95878	-0.1673159	
-39.95961	-0.1673066	
-39.9591	-0.1673019	
-39.95944	-0.1672774	
-39.95911	-0.1673451	
-39.95935	-0.1675182	
-39.95882	-0.1676102	
-39.95876	-0.1675849	
-39.95921	-0.1675921	
-39.95948	-0.1676352	
-39.96017	-0.1676383	
-39.95928	-0.1676268	
-39.9596	-0.1677654	
-39.95878	-0.1678366	
-39.96	-0.1676484	
-39.95998	-0.1674255	
-39.96054	-0.1674177	
-39.96033	-0.1675422	
-39.96022	-0.1676212	
-39.96027	-0.1675913	
-39.96028	-0.1675064	
-39.96024	-0.1675572	
-39.9597	-0.1675402	
-39.9602	-0.1675992	
-39.95975	-0.1677058	
-39.96	-0.1676321	
-39.96084	-0.167615	
-39.95977	-0.1677286	
-39.96022	-0.1677706	
-39.96063	-0.1677202	
-39.9601	-0.1677499	
-39.96088	-0.1677411	
-39.96036	-0.1677496	
-39.96092	-0.1677598	
-39.96029	-0.1679593	
-39.96017	-0.1679644	
-39.96061	-0.167784	
-39.96034	-0.167821	
-39.96044	-0.1679495	
-39.9603	-0.1679286	
-39.96111	-0.1678164	
-39.9613	-0.1677994	
-39.96124	-0.1679506	
-39.96028	-0.1679308	
-39.96051	-0.1678419	
-39.96075	-0.1677326	
-39.96157	-0.1676428	
-39.96195	-0.1676683	
-39.961	-0.1677491	
-39.96062	-0.1678314	
-39.9615	-0.1678556	
-39.96133	-0.1678423	
-39.96092	-0.1678116	
-39.96168	-0.167748	
-39.96128	-0.1677752	
-39.96095	-0.1677634	
-39.96128	-0.1676659	
-39.96186	-0.1677202	
-39.96195	-0.1678341	
-39.96112	-0.1678417	
-39.96212	-0.1677208	
-39.96175	-0.1676812	
-39.96199	-0.1677606	
-39.96176	-0.16788	
-39.96216	-0.1678493	
-39.96248	-0.1677952	
-39.96195	-0.1678112	
-39.96174	-0.1679737	
-39.96214	-0.1680118	
-39.96187	-0.1680335	
-39.96141	-0.1681686	
-39.96147	-0.1681959	
-39.96248	-0.1681735	
-39.96175	-0.1681787	
-39.9621	-0.1682913	
-39.96196	-0.168385	
-39.96228	-0.1684175	
-39.96226	-0.1682419	
-39.96234	-0.1683522	
-39.96182	-0.1685512	
-39.96137	-0.1685308	
-39.9621	-0.1685361	
-39.96142	-0.1685727	
-39.9623	-0.1686042	
-39.96188	-0.1686691	
-39.9616	-0.1686824	
-39.96198	-0.168733	
-39.96226	-0.1687412	
-39.96139	-0.1687555	
-39.96109	-0.1687806	
-39.9612	-0.1688051	
-39.96187	-0.168812	
-39.96249	-0.1687686	
-39.96222	-0.1671641	
-39.96172	-0.1625184	
-39.96211	-0.1601772	
-39.9622	-0.1569977	
-39.96172	-0.155427	
-39.96153	-0.1548944	
-39.96118	-0.1545124	
-39.96036	-0.1542803	
-39.95766	-0.1543818	
-39.95564	-0.1549195	
-39.95237	-0.1571824	
-39.94884	-0.1628975	
-39.9431	-0.1840128	
-39.9349	-0.2169906	
-39.92866	-0.2389912	
-39.92038	-0.2601604	
-39.91158	-0.2835827	
-39.89905	-0.310264	
-39.88636	-0.3328428	
-39.87424	-0.3582225	
-39.86182	-0.3778418	
-39.84918	-0.3909535	
-39.83171	-0.4137516	
-39.81312	-0.4353672	
-39.797	-0.4510704	
-39.78058	-0.472136	
-39.76326	-0.4876394	
-39.74094	-0.5029179	
-39.71812	-0.519913	
-39.69848	-0.5342522	
-39.67855	-0.547122	
-39.65292	-0.5628586	
-39.62711	-0.5743918	
-39.60531	-0.5840422	
-39.58378	-0.5952881	
-39.56106	-0.604487	
-39.53246	-0.6151242	
-39.50293	-0.6236186	
-39.47952	-0.6320686	
-39.45493	-0.6405715	
-39.43078	-0.6459344	
-39.39926	-0.6531982	
-39.3677	-0.6595354	
-39.34202	-0.663739	
-39.31591	-0.6695454	
-39.28916	-0.6757912	
-39.25605	-0.6805126	
-39.22253	-0.6837344	
-39.1954	-0.687215	
-39.16768	-0.6905188	
-39.13999	-0.6936366	
-39.1056	-0.697096	
-39.07002	-0.6993328	
-39.04183	-0.7016793	
-39.01362	-0.703179	
-38.9773	-0.7059653	
-38.941	-0.7098066	
-38.91143	-0.7108469	
-38.8827	-0.7117647	
-38.85324	-0.7124484	
-38.81658	-0.713252	
-38.77928	-0.7142726	
-38.74972	-0.7151059	
-38.71956	-0.7161484	
-38.68958	-0.7171765	
-38.65175	-0.718023	
-38.614	-0.7186884	
-38.58354	-0.7193335	
-38.55294	-0.7200503	
-38.52263	-0.720733	
-38.48384	-0.72152	
-38.4455	-0.722427	
-38.4139	-0.723131	
-38.38446	-0.7236628	
-38.35296	-0.7242559	
-38.31355	-0.7251165	
-38.2747	-0.7258715	
-38.24359	-0.7263813	
-38.21225	-0.7268972	
-38.17335	-0.7275032	
-38.135	-0.7279676	
-38.10365	-0.7284443	
-38.07152	-0.7291096	
-38.0398	-0.7296892	
-38.00027	-0.7302268	
-37.96103	-0.7306518	
-37.92905	-0.731051	
-37.89689	-0.7314837	
-37.86572	-0.7320106	
-37.8255	-0.73257	
-37.78541	-0.7331025	
-37.75341	-0.7335078	
-37.7216	-0.7339226	
-37.69004	-0.7343085	
-37.64996	-0.7348199	
-37.60926	-0.7351739	
-37.57815	-0.7354351	
-37.54606	-0.7356974	
-37.51347	-0.7360446	
-37.47317	-0.7365818	
-37.43318	-0.7370751	
-37.4003	-0.7374297	
-37.36829	-0.7377395	
-37.32734	-0.7381112	
-37.28709	-0.7385572	
-37.25415	-0.7389599	
-37.2218	-0.7391724	
-37.18966	-0.7394361	
-37.1491	-0.7398715	
-37.10852	-0.7403286	
-37.07624	-0.7406036	
-37.04363	-0.7408626	
-37.01064	-0.7412164	
-36.97058	-0.7416201	
-36.92956	-0.7419669	
-36.89661	-0.7423852	
-36.86446	-0.742746	
-36.8317	-0.7429845	
-36.79086	-0.7433115	
-36.74963	-0.7437839	
-36.71726	-0.7441255	
-36.68448	-0.7444355	
-36.65192	-0.744644	
-36.61132	-0.7450454	
-36.57022	-0.745486	
-36.5379	-0.7457642	
-36.50448	-0.746065	
-36.46301	-0.7464682	
-36.42245	-0.7468645	
-36.38931	-0.7472114	
-36.3567	-0.7475278	
-36.32374	-0.7479201	
-36.28266	-0.7483775	
-36.24188	-0.7487612	
-36.20858	-0.7490902	
-36.17615	-0.7494594	
-36.1423	-0.7498148	
-36.10171	-0.7502324	
-36.0603	-0.7504966	
-36.02815	-0.7507149	
-35.99496	-0.751113	
-35.96225	-0.7514549	
-35.92126	-0.751803	
-35.87926	-0.752341	
-35.84738	-0.7526308	
-35.8136	-0.7529705	
-35.78037	-0.7533611	
-35.73959	-0.7536239	
-35.69884	-0.753876	
-35.66485	-0.7542693	
-35.63284	-0.7545704	
-35.5907	-0.7549915	
-35.55008	-0.755465	
-35.51756	-0.75575	
-35.48406	-0.7560791	
-35.45109	-0.7564626	
-35.41003	-0.7568736	
-35.36926	-0.7572306	
-35.33542	-0.7575955	
-35.30249	-0.7579747	
-35.26938	-0.7582801	
-35.22864	-0.7585902	
-35.1863	-0.759039	
-35.15422	-0.7594126	
-35.12056	-0.7597842	
-35.08821	-0.7601401	
-35.04628	-0.7604594	
-35.00544	-0.7608457	
-34.97246	-0.7613072	
-34.93885	-0.7617932	
-34.90641	-0.7621669	
-34.86456	-0.7625688	
-34.82334	-0.763027	
-34.7905	-0.7634221	
-34.7571	-0.763814	
-34.71522	-0.7644416	
-34.67341	-0.7651126	
-34.64066	-0.7655702	
-34.60779	-0.7659162	
-34.57563	-0.766311	
-34.5335	-0.7667526	
-34.491	-0.7672795	
-34.45874	-0.7677568	
-34.42551	-0.768214	
-34.39236	-0.7686128	
-34.35118	-0.7690569	
-34.31032	-0.7696111	
-34.2768	-0.7701056	
-34.24345	-0.7705562	
-34.20965	-0.77089	
-34.1684	-0.7715079	
-34.12654	-0.7722071	
-34.09472	-0.7725874	
-34.0612	-0.7729968	
-34.02795	-0.7734641	
-33.98631	-0.77403	
-33.94472	-0.774488	
-33.91235	-0.7749411	
-33.87847	-0.7754351	
-33.83731	-0.775879	
-33.79597	-0.776269	
-33.76248	-0.7766425	
-33.7297	-0.7770411	
-33.6961	-0.7774508	
-33.65504	-0.7779837	
-33.61328	-0.7786113	
-33.58016	-0.7790147	
-33.5474	-0.7793134	
-33.51404	-0.7797039	
-33.47265	-0.78017	
-33.43128	-0.7807495	
-33.39765	-0.7812747	
-33.36518	-0.7816816	
-33.33167	-0.7821055	
-33.28948	-0.7828175	
-33.24846	-0.7834205	
-33.21591	-0.7838	
-33.1825	-0.7840978	
-33.14966	-0.7844343	
-33.1077	-0.7850636	
-33.06582	-0.7856862	
-33.0335	-0.786129	
-32.99978	-0.7865212	
-32.95856	-0.787085	
-32.91625	-0.787712	
-32.88336	-0.7882652	
-32.84994	-0.7888016	
-32.8169	-0.7892546	
-32.77612	-0.7896787	
-32.73496	-0.7901637	
-32.70062	-0.7906231	
-32.66762	-0.7910828	
-32.63455	-0.7914406	
-32.593	-0.7919228	
-32.55192	-0.7924549	
-32.51852	-0.7929121	
-32.4852	-0.7934036	
-32.45246	-0.7938439	
-32.41056	-0.7944297	
-32.36889	-0.7948546	
-32.33625	-0.7952124	
-32.30285	-0.7957046	
-32.26984	-0.796236	
-32.22815	-0.7968731	
-32.1872	-0.7973538	
-32.15335	-0.7977982	
-32.12034	-0.7983322	
-32.0782	-0.7988522	
-32.0369	-0.7993345	
-32.0033	-0.7998547	
-31.97065	-0.8004028	
-31.93692	-0.800899	
-31.89574	-0.8013848	
-31.85454	-0.8018975	
-31.82092	-0.8024176	
-31.78831	-0.802858	
-31.75494	-0.8032868	
-31.71274	-0.8038728	
-31.67102	-0.8044514	
-31.6388	-0.8047624	
-31.60591	-0.8051753	
-31.5725	-0.8056614	
-31.53106	-0.8062007	
-31.48926	-0.8067582	
-31.45622	-0.8072025	
-31.42282	-0.8076644	
-31.38996	-0.8081161	
-31.34806	-0.8086359	
-31.30688	-0.8092347	
-31.27346	-0.8096888	
-31.24002	-0.8101485	
-31.19889	-0.8107918	
-31.15686	-0.811404	
-31.12399	-0.8117954	
-31.09058	-0.8122516	
-31.05664	-0.812721	
-31.01585	-0.8132637	
-30.97319	-0.8138701	
-30.94076	-0.8142455	
-30.9079	-0.8146337	
-30.87396	-0.8151374	
-30.83316	-0.8156306	
-30.79031	-0.8162374	
-30.75724	-0.8166816	
-30.72417	-0.8169302	
-30.69158	-0.8172112	
-30.64999	-0.8177893	
-30.60854	-0.8183392	
-30.57495	-0.8186978	
-30.54312	-0.8190289	
-30.50895	-0.8193853	
-30.46744	-0.8198106	
-30.42596	-0.8204461	
-30.39247	-0.8209003	
-30.3592	-0.8212751	
-30.31834	-0.821785	
-30.27542	-0.8224549	
-30.24281	-0.8229934	
-30.20922	-0.8234258	
-30.17627	-0.8238101	
-30.13404	-0.8243569	
-30.09312	-0.8248406	
-30.05978	-0.8252438	
-30.02651	-0.8257257	
-29.99315	-0.8261032	
-29.95192	-0.8265972	
-29.9104	-0.8271134	
-29.87742	-0.8274259	
-29.84441	-0.827744	
-29.81063	-0.8281621	
-29.76883	-0.828634	
-29.7279	-0.8289647	
-29.69463	-0.8294082	
-29.66117	-0.8298798	
-29.62764	-0.8302918	
-29.586	-0.8307238	
-29.54459	-0.8312066	
-29.51234	-0.8316754	
-29.47844	-0.8320901	
-29.4365	-0.8326249	
-29.39417	-0.8332184	
-29.3618	-0.8336066	
-29.32864	-0.8338672	
-29.29518	-0.8342514	
-29.25377	-0.8347828	
-29.21268	-0.8352109	
-29.17925	-0.8355624	
-29.14544	-0.8360712	
-29.11242	-0.8364606	
-29.07114	-0.8368486	
-29.02955	-0.8373218	
-28.99646	-0.8377384	
-28.96228	-0.8381926	
-28.92985	-0.8386578	
-28.88795	-0.8392028	
-28.84678	-0.8396789	
-28.81319	-0.8401758	
-28.78	-0.8407059	
-28.74611	-0.8411482	
-28.70544	-0.8415749	
-28.66338	-0.8419856	
-28.63027	-0.8423653	
-28.59658	-0.8428531	
-28.55522	-0.8433918	
-28.51428	-0.8438312	
-28.48076	-0.844197	
-28.44756	-0.8446764	
-28.41337	-0.8450842	
-28.37232	-0.8455657	
-28.331	-0.8459899	
-28.29822	-0.8463318	
-28.26422	-0.8467347	
-28.23184	-0.8472709	
-28.18956	-0.8477179	
-28.14875	-0.8481414	
-28.11427	-0.8485985	
-28.08162	-0.8489574	
-28.04896	-0.8493103	
-28.0066	-0.8498207	
-27.96576	-0.850336	
-27.93146	-0.8507472	
-27.8993	-0.8511061	
-27.86524	-0.851522	
-27.82418	-0.8519751	
-27.78306	-0.8525975	
-27.74934	-0.8530408	
-27.71663	-0.8533974	
-27.67428	-0.8539355	
-27.63322	-0.8545159	
-27.60016	-0.8549478	
-27.56678	-0.8553826	
-27.5335	-0.8558157	
-27.4918	-0.8564765	
-27.45	-0.8571356	
-27.41659	-0.8575984	
-27.38367	-0.857954	
-27.351	-0.8583793	
-27.30931	-0.8591049	
-27.26792	-0.8596598	
-27.23452	-0.860134	
-27.20118	-0.860586	
-27.16818	-0.8610719	
-27.1261	-0.8617988	
-27.08436	-0.8624869	
-27.05072	-0.863016	
-27.01831	-0.8635074	
-26.98463	-0.8639819	
-26.94342	-0.8646088	
-26.9015	-0.8652561	
-26.86803	-0.8657164	
-26.8345	-0.8662556	
-26.79306	-0.8668657	
-26.75177	-0.8673991	
-26.71875	-0.8678851	
-26.68515	-0.8684828	
-26.65201	-0.8689895	
-26.61125	-0.8694378	
-26.5694	-0.8700572	
-26.53604	-0.8706446	
-26.50235	-0.8711991	
-26.46892	-0.8716278	
-26.42759	-0.8723222	
-26.38678	-0.8729738	
-26.3527	-0.8735422	
-26.31936	-0.8741437	
-26.28646	-0.8746174	
-26.24442	-0.8752711	
-26.20361	-0.8758399	
-26.16959	-0.8764151	
-26.13633	-0.8769776	
-26.1036	-0.8775078	
-26.0618	-0.8781369	
-26.02033	-0.8787118	
-25.98706	-0.8791695	
-25.95442	-0.8796469	
-25.91288	-0.8802462	
-25.8714	-0.8809516	
-25.83751	-0.881643	
-25.8042	-0.8823462	
-25.7716	-0.8830391	
-25.72933	-0.8836749	
-25.6876	-0.8843251	
-25.65428	-0.8848828	
-25.62125	-0.8854409	
-25.58808	-0.8860457	
-25.54644	-0.8868348	
-25.506	-0.8874757	
-25.47229	-0.8879853	
-25.43867	-0.8886506	
-25.40572	-0.8892499	
-25.36407	-0.8899459	
-25.32234	-0.8907344	
-25.28954	-0.8912993	
-25.25563	-0.8919035	
-25.22192	-0.8925951	
-25.18056	-0.8933602	
-25.13946	-0.8940691	
-25.10649	-0.8947845	
-25.07333	-0.8953728	
-25.03164	-0.8960224	
-24.98998	-0.8968326	
-24.95656	-0.8975178	
-24.92324	-0.898107	
-24.89084	-0.8986906	
-24.84866	-0.8994735	
-24.80706	-0.9002379	
-24.77388	-0.9008932	
-24.74052	-0.9015422	
-24.70762	-0.9021981	
-24.66547	-0.9031884	
-24.62424	-0.9042199	
-24.5906	-0.9048278	
-24.5576	-0.9053702	
-24.52431	-0.9059442	
-24.48342	-0.9068124	
-24.44134	-0.9077841	
-24.4084	-0.9085679	
-24.3747	-0.9092389	
-24.34096	-0.9099853	
-24.30011	-0.9108189	
-24.25831	-0.9116882	
-24.2252	-0.9124236	
-24.19162	-0.9131638	
-24.15055	-0.9140264	
-24.10891	-0.9149637	
-24.07512	-0.9156981	
-24.0422	-0.9163766	
-24.00976	-0.917035	
-23.96789	-0.9179257	
-23.92619	-0.9188243	
-23.89331	-0.9195126	
-23.86002	-0.9201588	
-23.82721	-0.9208661	
-23.78497	-0.9218344	
-23.7433	-0.9227218	
-23.71066	-0.9234952	
-23.67677	-0.9242856	
-23.6437	-0.9250461	
-23.60213	-0.9259284	
-23.56076	-0.9268738	
-23.52714	-0.9276505	
-23.49377	-0.9284094	
-23.46072	-0.9291554	
-23.41957	-0.9301611	
-23.37785	-0.9312138	
-23.34404	-0.9319688	
-23.31175	-0.9326876	
-23.26953	-0.9337119	
-23.22755	-0.9346626	
-23.19476	-0.9353285	
-23.16166	-0.9360461	
-23.12805	-0.9368736	
-23.08632	-0.937907	
-23.04536	-0.9388915	
-23.01176	-0.9396941	
-22.97812	-0.940453	
-22.94554	-0.9412934	
-22.90424	-0.9422756	
-22.86297	-0.9432339	
-22.82914	-0.9440689	
-22.79578	-0.9448784	
-22.76252	-0.945688	
-22.72052	-0.9467772	
-22.67909	-0.9477728	
-22.64648	-0.9485109	
-22.61214	-0.9493282	
-22.57926	-0.9501179	
-22.53774	-0.9511681	
-22.49609	-0.9522094	
-22.46224	-0.9529593	
-22.43005	-0.9537941	
-22.38705	-0.9547538	
-22.34645	-0.9555101	
-22.31332	-0.9562031	
-22.28008	-0.9569939	
-22.24648	-0.9577726	
-22.20526	-0.9586666	
-22.16387	-0.9594819	
-22.13086	-0.960207	
-22.09752	-0.9609301	
-22.06434	-0.9616563	
-22.02306	-0.962528	
-21.98106	-0.9634219	
-21.94751	-0.9641699	
-21.91452	-0.9649337	
-21.88109	-0.9657038	
-21.83948	-0.9666564	
-21.7985	-0.9675712	
-21.76432	-0.9683612	
-21.7317	-0.9690769	
-21.69803	-0.9697397	
-21.65668	-0.9706164	
-21.61563	-0.9713788	
-21.58205	-0.9720276	
-21.54918	-0.9727462	
-21.50682	-0.9737206	
-21.46582	-0.9745866	
-21.43282	-0.9751814	
-21.399	-0.9758531	
-21.36622	-0.9765356	
-21.32422	-0.9774126	
-21.28274	-0.9783156	
-21.24983	-0.97904	
-21.21611	-0.9797832	
-21.18266	-0.9805462	
-21.1412	-0.9813995	
-21.10011	-0.9821382	
-21.06742	-0.9827218	
-21.03404	-0.9834147	
-20.99992	-0.9840926	
-20.95854	-0.9848888	
-20.91714	-0.9857632	
-20.88372	-0.9864868	
-20.8501	-0.9871388	
-20.81706	-0.987691	
-20.77564	-0.9884003	
-20.73383	-0.989267	
-20.70082	-0.9899522	
-20.6681	-0.9905824	
-20.62588	-0.9913571	
-20.5847	-0.9920066	
-20.55117	-0.9925618	
-20.51755	-0.9931187	
-20.48437	-0.9935929	
-20.44288	-0.9943688	
-20.40076	-0.9950759	
-20.36816	-0.9954978	
-20.33493	-0.9959995	
-20.30114	-0.9966259	
-20.26006	-0.997414	
-20.21813	-0.9980601	
-20.18491	-0.9984103	
-20.15156	-0.99886	
-20.11853	-0.9993562	
-20.07701	-0.9998375	
-20.03511	-1.000318	
-20.0022	-1.000874	
-19.96868	-1.001401	
-19.93595	-1.001777	
-19.89421	-1.002334	
-19.8525	-1.002969	
-19.81955	-1.003469	
-19.78523	-1.00393	
-19.74424	-1.004409	
-19.70286	-1.004903	
-19.66947	-1.005333	
-19.63618	-1.005759	
-19.60292	-1.00616	
-19.56105	-1.006541	
-19.5192	-1.00692	
-19.48653	-1.007371	
-19.45274	-1.007885	
-19.41998	-1.00822	
-19.37812	-1.008543	
-19.33709	-1.00898	
-19.30333	-1.009366	
-19.27041	-1.009759	
-19.23724	-1.010173	
-19.19589	-1.010513	
-19.15414	-1.010924	
